land_cover,year,month,pct_area,experiment,dry_category
10,2017,6,54.529617,DA_NoCDF,D1
10,2017,7,39.024387,DA_NoCDF,D1
10,2017,8,27.1777,DA_NoCDF,D1
10,2017,9,30.662022,DA_NoCDF,D1
10,2017,10,32.05575,DA_NoCDF,D1
10,2017,11,60.45296,DA_NoCDF,D1
10,2017,12,44.076653,DA_NoCDF,D1
10,2018,1,19.860626,DA_NoCDF,D1
10,2018,2,16.027876,DA_NoCDF,D1
10,2018,3,5.0522647,DA_NoCDF,D1
10,2018,4,25.958189,DA_NoCDF,D1
10,2018,5,23.344948,DA_NoCDF,D1
10,2018,6,26.480835,DA_NoCDF,D1
10,2018,7,21.254354,DA_NoCDF,D1
10,2018,8,22.473867,DA_NoCDF,D1
10,2018,9,20.383274,DA_NoCDF,D1
10,2018,10,10.104529,DA_NoCDF,D1
10,2018,11,2.7874565,DA_NoCDF,D1
10,2018,12,8.36237,DA_NoCDF,D1
10,2019,1,12.195122,DA_NoCDF,D1
10,2019,2,20.383274,DA_NoCDF,D1
10,2019,3,45.6446,DA_NoCDF,D1
10,2019,4,60.80139,DA_NoCDF,D1
10,2019,5,74.912895,DA_NoCDF,D1
10,2019,6,76.30662,DA_NoCDF,D1
10,2019,7,70.90592,DA_NoCDF,D1
10,2019,8,52.78746,DA_NoCDF,D1
10,2019,9,38.675957,DA_NoCDF,D1
10,2019,10,41.986065,DA_NoCDF,D1
10,2019,11,38.501743,DA_NoCDF,D1
10,2019,12,46.86411,DA_NoCDF,D1
10,2020,1,47.90941,DA_NoCDF,D1
10,2020,2,45.97938,DA_NoCDF,D1
10,2020,3,70.731705,DA_NoCDF,D1
10,2020,4,73.69338,DA_NoCDF,D1
10,2020,5,75.087105,DA_NoCDF,D1
10,2020,6,62.19512,DA_NoCDF,D1
10,2020,7,44.425087,DA_NoCDF,D1
10,2020,8,24.216028,DA_NoCDF,D1
10,2020,9,23.170732,DA_NoCDF,D1
10,2020,10,20.905924,DA_NoCDF,D1
10,2020,11,21.95122,DA_NoCDF,D1
10,2020,12,31.707317,DA_NoCDF,D1
12,2016,1,82.77027,DA_NoCDF,D1
12,2016,2,79.53737,DA_NoCDF,D1
12,2016,3,34.605145,DA_NoCDF,D1
12,2016,4,46.938778,DA_NoCDF,D1
12,2016,5,33.629105,DA_NoCDF,D1
12,2016,6,28.837622,DA_NoCDF,D1
12,2016,7,23.247559,DA_NoCDF,D1
12,2016,8,21.6504,DA_NoCDF,D1
12,2016,9,26.796806,DA_NoCDF,D1
12,2016,10,13.043478,DA_NoCDF,D1
12,2016,11,6.122449,DA_NoCDF,D1
12,2016,12,0.44365573,DA_NoCDF,D1
12,2017,1,0.88731146,DA_NoCDF,D1
12,2017,2,1.7746229,DA_NoCDF,D1
12,2017,3,17.657497,DA_NoCDF,D1
12,2017,4,58.828747,DA_NoCDF,D1
12,2017,5,60.248447,DA_NoCDF,D1
12,2017,6,59.982254,DA_NoCDF,D1
12,2017,7,52.972496,DA_NoCDF,D1
12,2017,8,32.56433,DA_NoCDF,D1
12,2017,9,33.45164,DA_NoCDF,D1
12,2017,10,49.51198,DA_NoCDF,D1
12,2017,11,81.100266,DA_NoCDF,D1
12,2017,12,45.874004,DA_NoCDF,D1
12,2018,1,7.6308784,DA_NoCDF,D1
12,2018,2,2.484472,DA_NoCDF,D1
12,2018,3,2.3070097,DA_NoCDF,D1
12,2018,4,9.582964,DA_NoCDF,D1
12,2018,5,20.05324,DA_NoCDF,D1
12,2018,6,26.175686,DA_NoCDF,D1
12,2018,7,37.97693,DA_NoCDF,D1
12,2018,8,48.97959,DA_NoCDF,D1
12,2018,9,42.324753,DA_NoCDF,D1
12,2018,10,17.302572,DA_NoCDF,D1
12,2018,11,0.9760426,DA_NoCDF,D1
12,2018,12,7.9858027,DA_NoCDF,D1
12,2019,1,10.02662,DA_NoCDF,D1
12,2019,2,9.228039,DA_NoCDF,D1
12,2019,3,52.883762,DA_NoCDF,D1
12,2019,4,59.893524,DA_NoCDF,D1
12,2019,5,79.14818,DA_NoCDF,D1
12,2019,6,69.21029,DA_NoCDF,D1
12,2019,7,42.50222,DA_NoCDF,D1
12,2019,8,38.952972,DA_NoCDF,D1
12,2019,9,35.0488,DA_NoCDF,D1
12,2019,10,42.67968,DA_NoCDF,D1
12,2019,11,18.54481,DA_NoCDF,D1
12,2019,12,38.68678,DA_NoCDF,D1
12,2020,1,37.8882,DA_NoCDF,D1
12,2020,2,36.921707,DA_NoCDF,D1
12,2020,3,77.72848,DA_NoCDF,D1
12,2020,4,61.668144,DA_NoCDF,D1
12,2020,5,42.59095,DA_NoCDF,D1
12,2020,6,26.175686,DA_NoCDF,D1
12,2020,7,25.73203,DA_NoCDF,D1
12,2020,8,19.609583,DA_NoCDF,D1
12,2020,9,22.360249,DA_NoCDF,D1
12,2020,10,20.14197,DA_NoCDF,D1
12,2020,11,23.158829,DA_NoCDF,D1
12,2020,12,39.130436,DA_NoCDF,D1
13,2016,1,85.333336,DA_NoCDF,D1
13,2016,2,73.68421,DA_NoCDF,D1
13,2016,3,41.025642,DA_NoCDF,D1
13,2016,4,52.136757,DA_NoCDF,D1
13,2016,5,43.589745,DA_NoCDF,D1
13,2016,6,43.589745,DA_NoCDF,D1
13,2016,7,42.735043,DA_NoCDF,D1
13,2016,8,43.589745,DA_NoCDF,D1
13,2016,9,46.153847,DA_NoCDF,D1
13,2016,10,40.17094,DA_NoCDF,D1
13,2016,11,37.60684,DA_NoCDF,D1
13,2016,12,35.042736,DA_NoCDF,D1
13,2017,1,35.042736,DA_NoCDF,D1
13,2017,2,33.333336,DA_NoCDF,D1
13,2017,3,34.188034,DA_NoCDF,D1
13,2017,4,35.897438,DA_NoCDF,D1
13,2017,5,39.31624,DA_NoCDF,D1
13,2017,6,36.752136,DA_NoCDF,D1
13,2017,7,37.60684,DA_NoCDF,D1
13,2017,8,37.60684,DA_NoCDF,D1
13,2017,9,35.042736,DA_NoCDF,D1
13,2017,10,34.188034,DA_NoCDF,D1
13,2017,11,49.57265,DA_NoCDF,D1
13,2017,12,46.153847,DA_NoCDF,D1
13,2018,1,35.042736,DA_NoCDF,D1
13,2018,2,34.188034,DA_NoCDF,D1
13,2018,3,33.333336,DA_NoCDF,D1
13,2018,4,33.333336,DA_NoCDF,D1
13,2018,5,34.188034,DA_NoCDF,D1
13,2018,6,34.188034,DA_NoCDF,D1
13,2018,7,34.188034,DA_NoCDF,D1
13,2018,8,34.188034,DA_NoCDF,D1
13,2018,9,34.188034,DA_NoCDF,D1
13,2018,10,34.188034,DA_NoCDF,D1
13,2018,11,33.333336,DA_NoCDF,D1
13,2018,12,34.188034,DA_NoCDF,D1
13,2019,1,34.188034,DA_NoCDF,D1
13,2019,2,42.735043,DA_NoCDF,D1
13,2019,3,34.188034,DA_NoCDF,D1
13,2019,4,36.752136,DA_NoCDF,D1
13,2019,5,40.17094,DA_NoCDF,D1
13,2019,6,44.444447,DA_NoCDF,D1
13,2019,7,40.17094,DA_NoCDF,D1
13,2019,8,40.17094,DA_NoCDF,D1
13,2019,9,37.60684,DA_NoCDF,D1
13,2019,10,43.589745,DA_NoCDF,D1
13,2019,11,39.31624,DA_NoCDF,D1
13,2019,12,40.17094,DA_NoCDF,D1
13,2020,1,58.97436,DA_NoCDF,D1
13,2020,2,53.68421,DA_NoCDF,D1
13,2020,3,94.0171,DA_NoCDF,D1
13,2020,4,79.48718,DA_NoCDF,D1
13,2020,5,79.48718,DA_NoCDF,D1
13,2020,6,74.35898,DA_NoCDF,D1
13,2020,7,75.21368,DA_NoCDF,D1
13,2020,8,72.649574,DA_NoCDF,D1
13,2020,9,76.92308,DA_NoCDF,D1
13,2020,10,81.19658,DA_NoCDF,D1
13,2020,11,73.50427,DA_NoCDF,D1
13,2020,12,76.92308,DA_NoCDF,D1
14,2016,1,,DA_NoCDF,D1
14,2016,2,100.0,DA_NoCDF,D1
14,2016,3,0.0,DA_NoCDF,D1
14,2016,4,0.0,DA_NoCDF,D1
14,2016,5,0.0,DA_NoCDF,D1
14,2016,6,0.0,DA_NoCDF,D1
14,2016,7,0.0,DA_NoCDF,D1
14,2016,8,0.0,DA_NoCDF,D1
14,2016,9,0.0,DA_NoCDF,D1
14,2016,10,0.0,DA_NoCDF,D1
14,2016,11,0.0,DA_NoCDF,D1
14,2016,12,0.0,DA_NoCDF,D1
14,2017,1,0.0,DA_NoCDF,D1
14,2017,2,0.0,DA_NoCDF,D1
14,2017,3,0.0,DA_NoCDF,D1
14,2017,4,0.0,DA_NoCDF,D1
14,2017,5,0.0,DA_NoCDF,D1
14,2017,6,0.0,DA_NoCDF,D1
14,2017,7,0.0,DA_NoCDF,D1
14,2017,8,0.0,DA_NoCDF,D1
14,2017,9,0.0,DA_NoCDF,D1
14,2017,10,0.0,DA_NoCDF,D1
14,2017,11,100.0,DA_NoCDF,D1
14,2017,12,0.0,DA_NoCDF,D1
14,2018,1,0.0,DA_NoCDF,D1
14,2018,2,0.0,DA_NoCDF,D1
14,2018,3,0.0,DA_NoCDF,D1
14,2018,4,0.0,DA_NoCDF,D1
14,2018,5,0.0,DA_NoCDF,D1
14,2018,6,0.0,DA_NoCDF,D1
14,2018,7,0.0,DA_NoCDF,D1
14,2018,8,0.0,DA_NoCDF,D1
14,2018,9,0.0,DA_NoCDF,D1
14,2018,10,0.0,DA_NoCDF,D1
14,2018,11,0.0,DA_NoCDF,D1
14,2018,12,0.0,DA_NoCDF,D1
14,2019,1,0.0,DA_NoCDF,D1
14,2019,2,0.0,DA_NoCDF,D1
14,2019,3,0.0,DA_NoCDF,D1
14,2019,4,0.0,DA_NoCDF,D1
14,2019,5,0.0,DA_NoCDF,D1
14,2019,6,0.0,DA_NoCDF,D1
14,2019,7,0.0,DA_NoCDF,D1
14,2019,8,100.0,DA_NoCDF,D1
14,2019,9,100.0,DA_NoCDF,D1
14,2019,10,0.0,DA_NoCDF,D1
14,2019,11,0.0,DA_NoCDF,D1
14,2019,12,0.0,DA_NoCDF,D1
14,2020,1,100.0,DA_NoCDF,D1
14,2020,2,0.0,DA_NoCDF,D1
14,2020,3,100.0,DA_NoCDF,D1
14,2020,4,100.0,DA_NoCDF,D1
14,2020,5,100.0,DA_NoCDF,D1
14,2020,6,100.0,DA_NoCDF,D1
14,2020,7,100.0,DA_NoCDF,D1
14,2020,8,0.0,DA_NoCDF,D1
14,2020,9,0.0,DA_NoCDF,D1
14,2020,10,0.0,DA_NoCDF,D1
14,2020,11,0.0,DA_NoCDF,D1
14,2020,12,100.0,DA_NoCDF,D1
16,2016,1,60.22324,DA_NoCDF,D1
16,2016,2,38.821075,DA_NoCDF,D1
16,2016,3,33.58084,DA_NoCDF,D1
16,2016,4,44.023952,DA_NoCDF,D1
16,2016,5,36.922157,DA_NoCDF,D1
16,2016,6,35.341316,DA_NoCDF,D1
16,2016,7,30.742514,DA_NoCDF,D1
16,2016,8,32.502995,DA_NoCDF,D1
16,2016,9,39.652695,DA_NoCDF,D1
16,2016,10,42.982037,DA_NoCDF,D1
16,2016,11,45.497005,DA_NoCDF,D1
16,2016,12,38.958084,DA_NoCDF,D1
16,2017,1,56.311375,DA_NoCDF,D1
16,2017,2,54.802395,DA_NoCDF,D1
16,2017,3,63.56886,DA_NoCDF,D1
16,2017,4,72.61078,DA_NoCDF,D1
16,2017,5,65.17365,DA_NoCDF,D1
16,2017,6,54.035927,DA_NoCDF,D1
16,2017,7,54.574852,DA_NoCDF,D1
16,2017,8,54.862274,DA_NoCDF,D1
16,2017,9,69.83234,DA_NoCDF,D1
16,2017,10,58.155685,DA_NoCDF,D1
16,2017,11,69.52096,DA_NoCDF,D1
16,2017,12,64.946106,DA_NoCDF,D1
16,2018,1,64.61078,DA_NoCDF,D1
16,2018,2,61.928143,DA_NoCDF,D1
16,2018,3,72.10779,DA_NoCDF,D1
16,2018,4,83.053894,DA_NoCDF,D1
16,2018,5,70.19161,DA_NoCDF,D1
16,2018,6,74.5988,DA_NoCDF,D1
16,2018,7,76.19162,DA_NoCDF,D1
16,2018,8,65.065865,DA_NoCDF,D1
16,2018,9,72.58683,DA_NoCDF,D1
16,2018,10,79.62874,DA_NoCDF,D1
16,2018,11,77.72455,DA_NoCDF,D1
16,2018,12,86.79042,DA_NoCDF,D1
16,2019,1,88.82635,DA_NoCDF,D1
16,2019,2,90.443115,DA_NoCDF,D1
16,2019,3,85.77245,DA_NoCDF,D1
16,2019,4,79.54491,DA_NoCDF,D1
16,2019,5,86.35928,DA_NoCDF,D1
16,2019,6,85.01796,DA_NoCDF,D1
16,2019,7,86.17964,DA_NoCDF,D1
16,2019,8,86.335335,DA_NoCDF,D1
16,2019,9,85.20958,DA_NoCDF,D1
16,2019,10,88.13174,DA_NoCDF,D1
16,2019,11,90.47904,DA_NoCDF,D1
16,2019,12,90.57485,DA_NoCDF,D1
16,2020,1,89.724556,DA_NoCDF,D1
16,2020,2,91.18214,DA_NoCDF,D1
16,2020,3,88.467064,DA_NoCDF,D1
16,2020,4,83.01796,DA_NoCDF,D1
16,2020,5,86.634735,DA_NoCDF,D1
16,2020,6,87.22156,DA_NoCDF,D1
16,2020,7,87.00599,DA_NoCDF,D1
16,2020,8,88.02396,DA_NoCDF,D1
16,2020,9,88.21557,DA_NoCDF,D1
16,2020,10,89.02994,DA_NoCDF,D1
16,2020,11,84.40719,DA_NoCDF,D1
16,2020,12,86.862274,DA_NoCDF,D1
1,2016,1,53.333336,DA_NoCDF,D2
1,2016,2,45.0,DA_NoCDF,D2
1,2016,3,0.0,DA_NoCDF,D2
1,2016,4,18.181818,DA_NoCDF,D2
1,2016,5,13.636364,DA_NoCDF,D2
1,2016,6,13.636364,DA_NoCDF,D2
1,2016,7,13.636364,DA_NoCDF,D2
1,2016,8,18.181818,DA_NoCDF,D2
1,2016,9,36.363636,DA_NoCDF,D2
1,2016,10,9.090909,DA_NoCDF,D2
1,2016,11,0.0,DA_NoCDF,D2
1,2016,12,0.0,DA_NoCDF,D2
1,2017,1,0.0,DA_NoCDF,D2
1,2017,2,0.0,DA_NoCDF,D2
1,2017,3,0.0,DA_NoCDF,D2
1,2017,4,0.0,DA_NoCDF,D2
1,2017,5,22.727274,DA_NoCDF,D2
1,2017,6,9.090909,DA_NoCDF,D2
1,2017,7,13.636364,DA_NoCDF,D2
1,2017,8,9.090909,DA_NoCDF,D2
1,2017,9,4.5454545,DA_NoCDF,D2
1,2017,10,0.0,DA_NoCDF,D2
1,2017,11,31.818182,DA_NoCDF,D2
1,2017,12,13.636364,DA_NoCDF,D2
1,2018,1,9.090909,DA_NoCDF,D2
1,2018,2,0.0,DA_NoCDF,D2
1,2018,3,0.0,DA_NoCDF,D2
1,2018,4,0.0,DA_NoCDF,D2
1,2018,5,0.0,DA_NoCDF,D2
1,2018,6,0.0,DA_NoCDF,D2
1,2018,7,0.0,DA_NoCDF,D2
1,2018,8,0.0,DA_NoCDF,D2
1,2018,9,0.0,DA_NoCDF,D2
1,2018,10,0.0,DA_NoCDF,D2
1,2018,11,0.0,DA_NoCDF,D2
1,2018,12,0.0,DA_NoCDF,D2
1,2019,1,0.0,DA_NoCDF,D2
1,2019,2,9.090909,DA_NoCDF,D2
1,2019,3,0.0,DA_NoCDF,D2
1,2019,4,4.5454545,DA_NoCDF,D2
1,2019,5,4.5454545,DA_NoCDF,D2
1,2019,6,4.5454545,DA_NoCDF,D2
1,2019,7,0.0,DA_NoCDF,D2
1,2019,8,0.0,DA_NoCDF,D2
1,2019,9,0.0,DA_NoCDF,D2
1,2019,10,4.5454545,DA_NoCDF,D2
1,2019,11,9.090909,DA_NoCDF,D2
1,2019,12,9.090909,DA_NoCDF,D2
1,2020,1,13.636364,DA_NoCDF,D2
1,2020,2,10.0,DA_NoCDF,D2
1,2020,3,63.636364,DA_NoCDF,D2
1,2020,4,18.181818,DA_NoCDF,D2
1,2020,5,22.727274,DA_NoCDF,D2
1,2020,6,18.181818,DA_NoCDF,D2
1,2020,7,18.181818,DA_NoCDF,D2
1,2020,8,13.636364,DA_NoCDF,D2
1,2020,9,13.636364,DA_NoCDF,D2
1,2020,10,18.181818,DA_NoCDF,D2
1,2020,11,18.181818,DA_NoCDF,D2
1,2020,12,27.272728,DA_NoCDF,D2
2,2016,1,20.0,DA_NoCDF,D2
2,2016,2,25.0,DA_NoCDF,D2
2,2016,3,0.0,DA_NoCDF,D2
2,2016,4,50.0,DA_NoCDF,D2
2,2016,5,0.0,DA_NoCDF,D2
2,2016,6,0.0,DA_NoCDF,D2
2,2016,7,0.0,DA_NoCDF,D2
2,2016,8,0.0,DA_NoCDF,D2
2,2016,9,12.5,DA_NoCDF,D2
2,2016,10,0.0,DA_NoCDF,D2
2,2016,11,0.0,DA_NoCDF,D2
2,2016,12,0.0,DA_NoCDF,D2
2,2017,1,0.0,DA_NoCDF,D2
2,2017,2,0.0,DA_NoCDF,D2
2,2017,3,0.0,DA_NoCDF,D2
2,2017,4,0.0,DA_NoCDF,D2
2,2017,5,0.0,DA_NoCDF,D2
2,2017,6,0.0,DA_NoCDF,D2
2,2017,7,0.0,DA_NoCDF,D2
2,2017,8,0.0,DA_NoCDF,D2
2,2017,9,0.0,DA_NoCDF,D2
2,2017,10,0.0,DA_NoCDF,D2
2,2017,11,75.0,DA_NoCDF,D2
2,2017,12,50.0,DA_NoCDF,D2
2,2018,1,0.0,DA_NoCDF,D2
2,2018,2,0.0,DA_NoCDF,D2
2,2018,3,0.0,DA_NoCDF,D2
2,2018,4,0.0,DA_NoCDF,D2
2,2018,5,0.0,DA_NoCDF,D2
2,2018,6,0.0,DA_NoCDF,D2
2,2018,7,0.0,DA_NoCDF,D2
2,2018,8,0.0,DA_NoCDF,D2
2,2018,9,0.0,DA_NoCDF,D2
2,2018,10,0.0,DA_NoCDF,D2
2,2018,11,0.0,DA_NoCDF,D2
2,2018,12,0.0,DA_NoCDF,D2
2,2019,1,0.0,DA_NoCDF,D2
2,2019,2,0.0,DA_NoCDF,D2
2,2019,3,0.0,DA_NoCDF,D2
2,2019,4,0.0,DA_NoCDF,D2
2,2019,5,75.0,DA_NoCDF,D2
2,2019,6,50.0,DA_NoCDF,D2
2,2019,7,37.5,DA_NoCDF,D2
2,2019,8,25.0,DA_NoCDF,D2
2,2019,9,12.5,DA_NoCDF,D2
2,2019,10,37.5,DA_NoCDF,D2
2,2019,11,0.0,DA_NoCDF,D2
2,2019,12,0.0,DA_NoCDF,D2
2,2020,1,12.5,DA_NoCDF,D2
2,2020,2,12.5,DA_NoCDF,D2
2,2020,3,62.5,DA_NoCDF,D2
2,2020,4,0.0,DA_NoCDF,D2
2,2020,5,0.0,DA_NoCDF,D2
2,2020,6,0.0,DA_NoCDF,D2
2,2020,7,0.0,DA_NoCDF,D2
2,2020,8,0.0,DA_NoCDF,D2
2,2020,9,0.0,DA_NoCDF,D2
2,2020,10,0.0,DA_NoCDF,D2
2,2020,11,0.0,DA_NoCDF,D2
2,2020,12,0.0,DA_NoCDF,D2
3,2016,1,50.0,DA_NoCDF,D2
3,2016,2,50.0,DA_NoCDF,D2
3,2016,3,0.0,DA_NoCDF,D2
3,2016,4,0.0,DA_NoCDF,D2
3,2016,5,0.0,DA_NoCDF,D2
3,2016,6,50.0,DA_NoCDF,D2
3,2016,7,50.0,DA_NoCDF,D2
3,2016,8,100.0,DA_NoCDF,D2
3,2016,9,0.0,DA_NoCDF,D2
3,2016,10,0.0,DA_NoCDF,D2
3,2016,11,0.0,DA_NoCDF,D2
3,2016,12,0.0,DA_NoCDF,D2
3,2017,1,0.0,DA_NoCDF,D2
3,2017,2,0.0,DA_NoCDF,D2
3,2017,3,0.0,DA_NoCDF,D2
3,2017,4,0.0,DA_NoCDF,D2
3,2017,5,50.0,DA_NoCDF,D2
3,2017,6,50.0,DA_NoCDF,D2
3,2017,7,0.0,DA_NoCDF,D2
3,2017,8,0.0,DA_NoCDF,D2
3,2017,9,0.0,DA_NoCDF,D2
3,2017,10,50.0,DA_NoCDF,D2
3,2017,11,50.0,DA_NoCDF,D2
3,2017,12,0.0,DA_NoCDF,D2
3,2018,1,0.0,DA_NoCDF,D2
3,2018,2,0.0,DA_NoCDF,D2
3,2018,3,0.0,DA_NoCDF,D2
3,2018,4,0.0,DA_NoCDF,D2
3,2018,5,0.0,DA_NoCDF,D2
3,2018,6,0.0,DA_NoCDF,D2
3,2018,7,0.0,DA_NoCDF,D2
3,2018,8,0.0,DA_NoCDF,D2
3,2018,9,0.0,DA_NoCDF,D2
3,2018,10,0.0,DA_NoCDF,D2
3,2018,11,0.0,DA_NoCDF,D2
3,2018,12,0.0,DA_NoCDF,D2
3,2019,1,0.0,DA_NoCDF,D2
3,2019,2,0.0,DA_NoCDF,D2
3,2019,3,0.0,DA_NoCDF,D2
3,2019,4,0.0,DA_NoCDF,D2
3,2019,5,0.0,DA_NoCDF,D2
3,2019,6,0.0,DA_NoCDF,D2
3,2019,7,0.0,DA_NoCDF,D2
3,2019,8,0.0,DA_NoCDF,D2
3,2019,9,0.0,DA_NoCDF,D2
3,2019,10,0.0,DA_NoCDF,D2
3,2019,11,0.0,DA_NoCDF,D2
3,2019,12,0.0,DA_NoCDF,D2
3,2020,1,0.0,DA_NoCDF,D2
3,2020,2,0.0,DA_NoCDF,D2
3,2020,3,0.0,DA_NoCDF,D2
3,2020,4,0.0,DA_NoCDF,D2
3,2020,5,0.0,DA_NoCDF,D2
3,2020,6,0.0,DA_NoCDF,D2
3,2020,7,0.0,DA_NoCDF,D2
3,2020,8,0.0,DA_NoCDF,D2
3,2020,9,0.0,DA_NoCDF,D2
3,2020,10,0.0,DA_NoCDF,D2
3,2020,11,0.0,DA_NoCDF,D2
3,2020,12,50.0,DA_NoCDF,D2
5,2016,1,50.0,DA_NoCDF,D2
5,2016,2,40.54054,DA_NoCDF,D2
5,2016,3,13.513513,DA_NoCDF,D2
5,2016,4,32.43243,DA_NoCDF,D2
5,2016,5,27.027025,DA_NoCDF,D2
5,2016,6,27.027025,DA_NoCDF,D2
5,2016,7,18.918919,DA_NoCDF,D2
5,2016,8,18.918919,DA_NoCDF,D2
5,2016,9,21.621622,DA_NoCDF,D2
5,2016,10,16.216215,DA_NoCDF,D2
5,2016,11,5.4054055,DA_NoCDF,D2
5,2016,12,2.7027028,DA_NoCDF,D2
5,2017,1,2.7027028,DA_NoCDF,D2
5,2017,2,0.0,DA_NoCDF,D2
5,2017,3,2.7027028,DA_NoCDF,D2
5,2017,4,35.135136,DA_NoCDF,D2
5,2017,5,45.945946,DA_NoCDF,D2
5,2017,6,56.75676,DA_NoCDF,D2
5,2017,7,40.54054,DA_NoCDF,D2
5,2017,8,32.43243,DA_NoCDF,D2
5,2017,9,27.027025,DA_NoCDF,D2
5,2017,10,24.324326,DA_NoCDF,D2
5,2017,11,29.72973,DA_NoCDF,D2
5,2017,12,21.621622,DA_NoCDF,D2
5,2018,1,8.108108,DA_NoCDF,D2
5,2018,2,0.0,DA_NoCDF,D2
5,2018,3,0.0,DA_NoCDF,D2
5,2018,4,0.0,DA_NoCDF,D2
5,2018,5,13.513513,DA_NoCDF,D2
5,2018,6,16.216215,DA_NoCDF,D2
5,2018,7,16.216215,DA_NoCDF,D2
5,2018,8,8.108108,DA_NoCDF,D2
5,2018,9,8.108108,DA_NoCDF,D2
5,2018,10,0.0,DA_NoCDF,D2
5,2018,11,0.0,DA_NoCDF,D2
5,2018,12,5.4054055,DA_NoCDF,D2
5,2019,1,8.108108,DA_NoCDF,D2
5,2019,2,0.0,DA_NoCDF,D2
5,2019,3,27.027025,DA_NoCDF,D2
5,2019,4,24.324326,DA_NoCDF,D2
5,2019,5,64.86486,DA_NoCDF,D2
5,2019,6,43.243244,DA_NoCDF,D2
5,2019,7,35.135136,DA_NoCDF,D2
5,2019,8,29.72973,DA_NoCDF,D2
5,2019,9,29.72973,DA_NoCDF,D2
5,2019,10,24.324326,DA_NoCDF,D2
5,2019,11,0.0,DA_NoCDF,D2
5,2019,12,5.4054055,DA_NoCDF,D2
5,2020,1,10.810811,DA_NoCDF,D2
5,2020,2,8.108108,DA_NoCDF,D2
5,2020,3,32.43243,DA_NoCDF,D2
5,2020,4,21.621622,DA_NoCDF,D2
5,2020,5,21.621622,DA_NoCDF,D2
5,2020,6,18.918919,DA_NoCDF,D2
5,2020,7,21.621622,DA_NoCDF,D2
5,2020,8,18.918919,DA_NoCDF,D2
5,2020,9,24.324326,DA_NoCDF,D2
5,2020,10,21.621622,DA_NoCDF,D2
5,2020,11,13.513513,DA_NoCDF,D2
5,2020,12,27.027025,DA_NoCDF,D2
6,2016,1,44.444447,DA_NoCDF,D2
6,2016,2,52.941177,DA_NoCDF,D2
6,2016,3,40.74074,DA_NoCDF,D2
6,2016,4,64.81481,DA_NoCDF,D2
6,2016,5,53.7037,DA_NoCDF,D2
6,2016,6,46.296295,DA_NoCDF,D2
6,2016,7,14.814815,DA_NoCDF,D2
6,2016,8,9.259259,DA_NoCDF,D2
6,2016,9,9.259259,DA_NoCDF,D2
6,2016,10,7.4074073,DA_NoCDF,D2
6,2016,11,1.8518518,DA_NoCDF,D2
6,2016,12,1.8518518,DA_NoCDF,D2
6,2017,1,5.555556,DA_NoCDF,D2
6,2017,2,5.555556,DA_NoCDF,D2
6,2017,3,5.555556,DA_NoCDF,D2
6,2017,4,22.222223,DA_NoCDF,D2
6,2017,5,40.74074,DA_NoCDF,D2
6,2017,6,35.185184,DA_NoCDF,D2
6,2017,7,18.518518,DA_NoCDF,D2
6,2017,8,7.4074073,DA_NoCDF,D2
6,2017,9,7.4074073,DA_NoCDF,D2
6,2017,10,12.962963,DA_NoCDF,D2
6,2017,11,33.333336,DA_NoCDF,D2
6,2017,12,11.111112,DA_NoCDF,D2
6,2018,1,5.555556,DA_NoCDF,D2
6,2018,2,7.4074073,DA_NoCDF,D2
6,2018,3,1.8518518,DA_NoCDF,D2
6,2018,4,5.555556,DA_NoCDF,D2
6,2018,5,12.962963,DA_NoCDF,D2
6,2018,6,16.666668,DA_NoCDF,D2
6,2018,7,7.4074073,DA_NoCDF,D2
6,2018,8,1.8518518,DA_NoCDF,D2
6,2018,9,1.8518518,DA_NoCDF,D2
6,2018,10,5.555556,DA_NoCDF,D2
6,2018,11,0.0,DA_NoCDF,D2
6,2018,12,5.555556,DA_NoCDF,D2
6,2019,1,5.555556,DA_NoCDF,D2
6,2019,2,29.62963,DA_NoCDF,D2
6,2019,3,18.518518,DA_NoCDF,D2
6,2019,4,14.814815,DA_NoCDF,D2
6,2019,5,53.7037,DA_NoCDF,D2
6,2019,6,51.851852,DA_NoCDF,D2
6,2019,7,27.777779,DA_NoCDF,D2
6,2019,8,14.814815,DA_NoCDF,D2
6,2019,9,11.111112,DA_NoCDF,D2
6,2019,10,18.518518,DA_NoCDF,D2
6,2019,11,12.962963,DA_NoCDF,D2
6,2019,12,11.111112,DA_NoCDF,D2
6,2020,1,20.37037,DA_NoCDF,D2
6,2020,2,14.705883,DA_NoCDF,D2
6,2020,3,33.333336,DA_NoCDF,D2
6,2020,4,48.148148,DA_NoCDF,D2
6,2020,5,51.851852,DA_NoCDF,D2
6,2020,6,40.74074,DA_NoCDF,D2
6,2020,7,11.111112,DA_NoCDF,D2
6,2020,8,3.7037036,DA_NoCDF,D2
6,2020,9,1.8518518,DA_NoCDF,D2
6,2020,10,3.7037036,DA_NoCDF,D2
6,2020,11,3.7037036,DA_NoCDF,D2
6,2020,12,20.37037,DA_NoCDF,D2
7,2016,1,67.86794,DA_NoCDF,D2
7,2016,2,68.03375,DA_NoCDF,D2
7,2016,3,49.467705,DA_NoCDF,D2
7,2016,4,62.704044,DA_NoCDF,D2
7,2016,5,54.25834,DA_NoCDF,D2
7,2016,6,42.104332,DA_NoCDF,D2
7,2016,7,25.05323,DA_NoCDF,D2
